date_eu,time,timestamp,agent,phase,episode_index,step_in_episode,action_taken,request_mb,fault_type,latency_ms,cpu_percent,mem_percent,disk_percent,energy_joule,energy_method,energy_efficiency,host_cpu_percent,host_mem_percent,total_reward
08-12-2025,07:00:00,1765173600.0,BASELINE,early,0,0,1,224.7717803467541,none,61.678075341471036,32.637551290020404,58.37108348436748,38.398381807682,3.0195320211405057,simulated,0.015954542231106907,38.50182400957156,62.397104346611336,-61.678075341471036
08-12-2025,07:00:01,1765173601.0,BASELINE,early,0,1,1,178.57093042545011,none,59.675613928901804,32.228909455200586,57.9919489920979,38.743531365042514,2.884919936997125,simulated,0.0164810858143401,26.530010783255975,65.01238265501719,-59.675613928901804
08-12-2025,07:00:02,1765173602.0,BASELINE,early,0,2,1,298.260315358109,none,58.81271922837381,32.23665106051804,57.05096716238582,38.525200299656845,2.8438876615279596,simulated,0.016718851991695146,26.884179096315354,53.90823779377314,-58.81271922837381
08-12-2025,07:00:03,1765173603.0,BASELINE,early,0,3,1,140.2376814533715,none,61.43149803036091,32.57683671661928,55.955057211745014,38.39361741846546,3.0018658208885802,simulated,0.016017555745878344,27.478108303386332,51.31200468113895,-61.43149803036091
08-12-2025,07:00:04,1765173604.0,BASELINE,early,0,4,1,273.31382747298267,none,58.39442980527221,32.579795557922345,55.59506550628825,38.423768548811005,2.8537178771658236,simulated,0.01683659567536136,37.73930237689927,65.56477621380138,-58.39442980527221
08-12-2025,07:00:05,1765173605.0,BASELINE,early,0,5,1,60.54841573614232,none,57.54553937294841,32.9207569755976,54.69005219067629,38.50145947728417,2.8416640750897764,simulated,0.01708072059307153,31.86314638948913,52.05969657002731,-57.54553937294841
08-12-2025,07:00:06,1765173606.0,BASELINE,early,0,6,1,88.21050770420095,none,59.37633045010454,32.47944700106146,53.92968005561016,38.499769154630556,2.8927655669575234,simulated,0.016562782013166695,31.299979963441803,45.122162938825745,-59.37633045010454
08-12-2025,07:00:07,1765173607.0,BASELINE,early,0,7,1,162.95145208327506,none,60.72451107950986,32.92580801639286,53.50746878267807,38.77034601471854,2.999105390539894,simulated,0.016201019376433118,34.90531073400716,48.6522066909278,-60.72451107950986
08-12-2025,07:00:08,1765173608.0,BASELINE,early,0,8,1,164.20279865021416,none,61.82640673333016,33.00041033795676,53.001964162389584,39.22854424254206,3.060445187881962,simulated,0.01591687400243261,39.56132232018415,46.05755882085638,-61.82640673333016
08-12-2025,07:00:09,1765173609.0,BASELINE,early,0,9,1,256.1384555113051,none,63.14478728027926,33.61747522350231,52.30825457131339,39.42908243933553,3.184152482832168,simulated,0.015589731331254115,28.647666689688588,50.21699368315603,-63.14478728027926
08-12-2025,07:00:10,1765173610.0,BASELINE,early,0,10,1,231.9530628605403,none,63.359143201403334,32.9653924363065,51.73167196162877,39.86229221537438,3.132988530093603,simulated,0.015537807842945233,36.30153518394895,59.309786599619926,-63.359143201403334
08-12-2025,07:00:11,1765173611.0,BASELINE,early,0,11,1,52.13052018341842,none,60.43991253448053,33.273011224960094,52.03440367371089,39.86729341645565,3.0165268322930654,simulated,0.016276064837149513,36.8302331250931,48.87971035051899,-60.43991253448053
08-12-2025,07:00:12,1765173612.0,BASELINE,early,0,12,1,83.05958718892967,none,57.6455338353005,33.633003337341776,51.276645364349484,40.32466834039134,2.9081886477982652,simulated,0.01705159684978552,31.61581622097715,45.49812486535569,-57.6455338353005
08-12-2025,07:00:13,1765173613.0,BASELINE,early,0,13,1,283.11709394267007,none,57.58048290008725,33.831040701051705,50.40765000940754,40.061579343342125,2.922011490868595,simulated,0.017070531864777624,34.859081193893594,51.3619006879897,-57.58048290008725
08-12-2025,07:00:14,1765173614.0,BASELINE,early,0,14,1,260.2189776826973,none,60.42047790161039,33.33917843422914,50.2695295919833,40.0661114641142,3.0215536407647816,simulated,0.016281214900377403,38.19263453650688,57.40954062708759,-60.42047790161039
08-12-2025,07:00:15,1765173615.0,BASELINE,early,0,15,1,190.12364075004277,none,60.37617375807464,32.76803579784578,50.29257383848684,40.24670590535477,2.967612934562321,simulated,0.016292967429701335,31.763986021384113,50.81314963000876,-60.37617375807464
08-12-2025,07:00:16,1765173616.0,BASELINE,early,0,16,1,250.05140909404804,none,61.93708256461275,33.16361462706059,50.38563917910386,40.449059203321326,3.081086305945876,simulated,0.01588888393378221,33.76535904433204,58.1724824346808,-61.93708256461275
08-12-2025,07:00:17,1765173617.0,BASELINE,early,0,17,1,293.4715709109786,none,63.84203132690771,32.615258600517556,50.98319952118686,40.84653748744161,3.1233365419641568,simulated,0.015422095507131755,30.725540865158997,58.694549056816236,-63.84203132690771
08-12-2025,07:00:18,1765173618.0,BASELINE,early,0,18,1,129.99258913833023,none,66.01854976037535,32.484148703794375,50.16969263814886,40.9204160570347,3.2168345814373223,simulated,0.014921242008003715,34.16763011613566,58.063291654781146,-66.01854976037535
08-12-2025,07:00:19,1765173619.0,BASELINE,early,0,19,0,262.6290937225932,latency_fault,127.65075672526972,36.15328888717214,52.19336060598936,41.23463661983242,6.922492026832211,simulated,0.007772981873207892,41.282282686252785,42.95103404920683,-147.65075672526973
08-12-2025,07:00:20,1765173620.0,BASELINE,early,1,0,1,239.35554587042643,none,20.35505924159374,47.77028643010224,36.4568458130346,46.563838939201354,1.4585505154089489,simulated,0.04682731097520334,56.675722077647485,43.15550742566082,-20.35505924159374
08-12-2025,07:00:21,1765173621.0,BASELINE,early,1,1,1,250.0666778444428,none,21.053675410397126,47.659197135542016,36.58293954832252,46.394305647994145,1.505101900217745,simulated,0.04534391575966306,41.91141016390994,40.81259192246915,-21.053675410397126
08-12-2025,07:00:22,1765173622.0,BASELINE,early,1,2,1,277.46561178224687,none,20.22837819602719,46.934073664158134,37.20720352724327,46.85420761243419,1.4241002885381855,simulated,0.04710675449465782,42.80235547350138,33.50672981322894,-20.22837819602719
08-12-2025,07:00:23,1765173623.0,BASELINE,early,1,3,1,66.5773192827942,none,20.926385992434554,46.95857618438022,37.59643901115239,46.59923266852346,1.4740099363342276,simulated,0.0456071511440617,49.635457817854665,42.38890064895838,-20.926385992434554
08-12-2025,07:00:24,1765173624.0,BASELINE,early,1,4,1,203.59401143150916,none,21.348202360355614,47.438304505966094,37.5911598904274,46.47446499786782,1.5190837863383007,simulated,0.044746328312023013,55.75390150445864,30.19428025357817,-21.348202360355614
08-12-2025,07:00:25,1765173625.0,BASELINE,early,1,5,1,143.0582726067882,none,20.4264732745172,48.31349471468771,37.55776414533108,46.54911306808588,1.4803114628821445,simulated,0.04667123642738321,45.391012325642926,38.59887925429882,-20.4264732745172
08-12-2025,07:00:26,1765173626.0,BASELINE,early,1,6,1,285.47078131380715,none,20.851791868378722,49.24367847942171,37.92457991509641,46.77859116542337,1.540228401729393,simulated,0.04576283748368844,39.9164627054446,40.69955453779177,-20.851791868378722
08-12-2025,07:00:27,1765173627.0,BASELINE,early,1,7,1,88.01407888186307,none,20.845210225313306,50.18158281036413,38.557847971314544,46.65335138746414,1.569068464681513,simulated,0.04577662515882966,41.91561584029505,43.98272202409055,-20.845210225313306
08-12-2025,07:00:28,1765173628.0,BASELINE,early,1,8,0,252.2991917379756,latency_fault,38.41411361297265,55.923060603363346,38.538355833285955,46.374244679821686,3.2223522054041314,simulated,0.025371622201618226,48.234662103491736,37.79436778462428,-58.41411361297265
08-12-2025,07:00:29,1765173629.0,BASELINE,early,1,9,1,128.5265281949969,none,38.07627920860375,55.60336461987007,37.80163019817337,46.160298621512666,3.1757538543059582,simulated,0.025590972842158975,52.92724323972908,35.900286835443936,-38.07627920860375
08-12-2025,07:00:30,1765173630.0,BASELINE,early,1,10,1,88.85789014279962,none,39.32615317668776,56.49272538765676,38.54390449229166,46.626925390977604,3.3324623579453214,simulated,0.024797802944866366,63.90493825323826,33.06938619907354,-39.32615317668776
08-12-2025,07:00:31,1765173631.0,BASELINE,early,1,11,1,79.48950894617644,none,37.77614296828198,57.06750419560959,38.03304357795744,46.315470056359025,3.2336852960045697,simulated,0.025789052841536552,52.48853660686684,44.05396985131097,-37.77614296828198
08-12-2025,07:00:32,1765173632.0,BASELINE,early,1,12,1,263.2263389276954,none,37.28021027931983,56.31263695282568,38.036291491588166,46.11137510595581,3.1490204204765067,simulated,0.02612315848589346,48.20063872193529,35.94439097780581,-37.28021027931983
08-12-2025,07:00:33,1765173633.0,BASELINE,early,1,13,1,264.9811666743982,none,38.55145406813138,57.015891130799595,38.566488610640945,46.579285642604674,3.2970682621238994,simulated,0.02528352050666453,65.33932810548148,35.95749880437114,-38.55145406813138
08-12-2025,07:00:34,1765173634.0,BASELINE,early,1,14,1,110.6037743752484,none,40.36514703518445,56.67860023118588,38.59995342650901,46.13986525536384,3.4317600481203865,simulated,0.024174941265152957,49.229901661815525,37.84458315260255,-40.36514703518445
08-12-2025,07:00:35,1765173635.0,BASELINE,early,1,15,1,246.44171694407433,none,39.33474227462381,56.376510304217376,37.86996276545504,46.299573106728985,3.326333254738596,simulated,0.024792522366732458,55.37126147168144,33.86360714551932,-39.33474227462381
08-12-2025,07:00:36,1765173636.0,BASELINE,early,1,16,1,100.10989977195527,none,39.45783991023461,56.73287249453347,37.15178775326015,46.332584448318315,3.3578349008055812,simulated,0.0247170882632078,52.517012596431485,41.48479787377151,-39.45783991023461
08-12-2025,07:00:37,1765173637.0,BASELINE,early,1,17,1,124.15282985436461,none,38.6512168550067,57.66945770528517,37.392706432473425,46.0950734703974,3.3434920735164213,simulated,0.02521990696166318,53.789526101036884,37.30685593679052,-38.6512168550067
08-12-2025,07:00:38,1765173638.0,BASELINE,early,1,18,0,203.35087851268494,cpu_fault,63.75573767179215,59.68562143978828,37.1423109596555,45.93389652207931,5.707951234939552,simulated,0.015442647029494097,57.64621254396395,35.344301146712816,-83.75573767179215
08-12-2025,07:00:39,1765173639.0,BASELINE,early,1,19,0,187.06436430244523,latency_fault,128.21080832369063,65.86304733205638,36.44310655006131,45.75429932367044,12.666531805656666,simulated,0.0077392906442846805,55.39625399931269,34.49729431089409,-148.21080832369063
08-12-2025,07:00:40,1765173640.0,BASELINE,early,2,0,0,64.31275212658056,disk_fault,90.76835645804299,59.01437425719006,45.924467557248626,48.02500269894353,8.034956638087476,simulated,0.010897002393817586,55.1135203240173,40.91633554884582,-110.76835645804299
08-12-2025,07:00:41,1765173641.0,BASELINE,early,2,1,1,76.6779743335265,none,86.42611922765099,59.38270383300086,46.50592987715351,47.92186958368265,7.698324962296829,simulated,0.011438229316756882,67.44397436948024,45.516199874956506,-86.42611922765099
08-12-2025,07:00:42,1765173642.0,BASELINE,early,2,2,1,200.21285214580175,none,88.49600317066124,58.83245095970862,47.32306207448557,47.509577758894274,7.80965515000222,simulated,0.011173683344194548,66.43581178477494,52.578677253252124,-88.49600317066124
08-12-2025,07:00:43,1765173643.0,BASELINE,early,2,3,1,234.14266491141035,none,85.39657374989903,58.437190915608696,46.63362453564258,47.59329633636093,7.485503825642562,simulated,0.01157453306996643,49.938786328189885,48.30013407162117,-85.39657374989903
08-12-2025,07:00:44,1765173644.0,BASELINE,early,2,4,1,237.38166916984687,none,89.37068369749541,59.05184614934031,46.67329440802915,47.12504497156424,7.916255795948783,simulated,0.011065535404682511,50.98422464976942,43.7145993405792,-89.37068369749541
08-12-2025,07:00:45,1765173645.0,BASELINE,early,2,5,1,192.62859434759636,none,89.4357525380153,58.89525801772643,46.459049518545044,47.308907785541564,7.901012582603913,simulated,0.011057573713224127,55.75940632882571,39.68076165015442,-89.4357525380153
08-12-2025,07:00:46,1765173646.0,BASELINE,early,2,6,1,89.14727713788763,none,86.1968506930992,59.23802674550425,46.9652411827989,47.5714700457155,7.65919702010407,simulated,0.01146830409643614,50.72181161023388,38.993460236397055,-86.1968506930992
08-12-2025,07:00:47,1765173647.0,BASELINE,early,2,7,0,86.25567881416983,latency_fault,171.9201311833203,59.520653905385544,46.03594735275041,47.652036565355004,15.349197941296334,simulated,0.005783016662992556,70.35435178543592,51.738662879359815,-191.9201311833203
08-12-2025,07:00:48,1765173648.0,BASELINE,early,2,8,1,294.6517508855228,none,176.88538076447145,59.632072437230086,46.40117921028027,48.068311318803396,15.82206275825098,simulated,0.005621597433709557,63.35302228515623,48.4962907609559,-176.88538076447145
08-12-2025,07:00:49,1765173649.0,BASELINE,early,2,9,1,223.20557966088415,none,184.74000528992275,59.36957746414181,46.21796050658206,48.32011147120907,16.451904082179055,simulated,0.005383869772368606,59.51093138727844,42.384367680952,-184.74000528992275
08-12-2025,07:00:50,1765173650.0,BASELINE,early,2,10,1,88.92493734726735,none,188.16119838810408,59.39792817542024,46.255352964341625,47.90605568879657,16.764578020886407,simulated,0.005286496430141499,58.17544669450372,48.95685970694903,-188.16119838810408
08-12-2025,07:00:51,1765173651.0,BASELINE,early,2,11,1,196.74876943472538,none,193.11187241632956,60.1476393688906,46.45585401454431,47.82822281984119,17.422834889922907,simulated,0.00515166840416236,48.62858027315294,40.11620041758001,-193.11187241632956
08-12-2025,07:00:52,1765173652.0,BASELINE,early,2,12,1,117.56164236015482,none,193.33743007193922,61.17169549461068,45.99134576376752,48.225717292442454,17.74016760010688,simulated,0.0051456891224187905,72.03184771143604,42.37992587312866,-193.33743007193922
08-12-2025,07:00:53,1765173653.0,BASELINE,early,2,13,1,79.85935474235602,none,193.93698662283708,62.380915517733825,46.3503827375406,48.278563529611674,18.146950167424613,simulated,0.0051298628204138295,58.768275754032985,50.15612160919327,-193.93698662283708
08-12-2025,07:00:54,1765173654.0,BASELINE,early,2,14,1,197.76456481273024,none,186.2144685180776,61.49118413757207,46.70568195545744,48.17198570647962,17.17582225908784,simulated,0.005341467504705381,53.28129261939875,41.15707964109505,-186.2144685180776
08-12-2025,07:00:55,1765173655.0,BASELINE,early,2,15,1,91.33130327243387,none,190.884832959232,62.039399778089034,46.37541108198703,48.256054673744096,17.76357069529731,simulated,0.005211459314308916,60.980415840247694,48.50519781576836,-190.884832959232
08-12-2025,07:00:56,1765173656.0,BASELINE,early,2,16,1,101.24635442718767,none,188.3105158680816,61.23999044941471,46.55276477174477,48.01287792472694,17.298201289928514,simulated,0.005282326739296596,73.10167973494949,54.709838371417895,-188.3105158680816
08-12-2025,07:00:57,1765173657.0,BASELINE,early,2,17,1,151.7035619026513,none,182.2554022248375,60.184750088399944,46.92850052582079,47.747903290209884,16.453493752743984,simulated,0.005456865052049555,50.52467225652071,51.29478333279802,-182.2554022248375
08-12-2025,07:00:58,1765173658.0,BASELINE,early,2,18,1,111.51466148747915,none,185.0277990070629,60.99311772213204,46.60428048517412,47.46795386149621,16.92813349005716,simulated,0.005375540673692716,52.052162194213906,41.74280975756931,-185.0277990070629
08-12-2025,07:00:59,1765173659.0,BASELINE,early,2,19,1,65.09689046375523,none,182.83069976953163,62.17709687611318,47.52687446633585,47.774198171211104,17.0518231972466,simulated,0.005439787811577169,62.10347963411091,53.72889728522966,-182.83069976953163
08-12-2025,07:01:00,1765173660.0,BASELINE,early,3,0,1,104.90182728342242,none,23.607892119719253,25.158233694511846,46.467585522517304,26.70811770398901,0.8908993004740825,simulated,0.040637369309607034,27.692454586974634,42.95801194326891,-23.607892119719253
08-12-2025,07:01:01,1765173661.0,BASELINE,early,3,1,1,152.16962289536477,none,23.198816376258065,25.457970638522994,47.350628158310116,26.238574165781195,0.8858921792328964,simulated,0.041324335225797225,22.893051007551986,47.503767214525226,-23.198816376258065
